track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
city,bos_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,medium,Airtable + _log.md carry assumptions
city,bos_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,medium,Airtable + _log.md carry assumptions
city,bos_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,high,Airtable + _log.md carry assumptions
city,bos_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,high,Airtable + _log.md carry assumptions
city,bos_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,high,Airtable + _log.md carry assumptions
city,bos_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/bos_modeldata/bos_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 148,medium,Airtable + _log.md carry assumptions
city,chi_data19_edu,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,empty,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_edu,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,empty,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_edu,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_edu.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_ff,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_ff,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_ff,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_ff,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_ff.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,chi_data19_pol,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,high,Airtable + _log.md carry assumptions
city,chi_data19_pol,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/chi_modeldata/chi_data19_pol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),4 log file(s) in city folder; 5 AV PDF(s) in folder; city ppd_ids 11|145|146|206,medium,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,medium,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,medium,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_ffpol,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_ffpol.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
city,dal_data19_primary_AF,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/dal_modeldata/dal_data19_primary_AF.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 201,high,Airtable + _log.md carry assumptions
